BORO,CUISINE,GRADE
STATEN ISLAND,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
STATEN ISLAND,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BRONX,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BRONX,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
STATEN ISLAND,Mexican,A
STATEN ISLAND,Mexican,A
STATEN ISLAND,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
STATEN ISLAND,Mexican,A
STATEN ISLAND,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
STATEN ISLAND,Mexican,A
STATEN ISLAND,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
STATEN ISLAND,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
BRONX,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
STATEN ISLAND,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
STATEN ISLAND,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
STATEN ISLAND,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BROOKLYN,Mexican,A
BROOKLYN,Mexican,A
MANHATTAN,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
BRONX,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Mexican,A
BRONX,Mexican,A
BROOKLYN,Mexican,A
QUEENS,Mexican,A
QUEENS,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
MANHATTAN,Mexican,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
STATEN ISLAND,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
STATEN ISLAND,Middle Eastern,A
STATEN ISLAND,Middle Eastern,A
QUEENS,Middle Eastern,A
STATEN ISLAND,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BRONX,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BRONX,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BRONX,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BRONX,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
STATEN ISLAND,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BRONX,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
BRONX,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
STATEN ISLAND,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
QUEENS,Middle Eastern,A
MANHATTAN,Middle Eastern,A
MANHATTAN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
BROOKLYN,Middle Eastern,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
STATEN ISLAND,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
STATEN ISLAND,Pizza,A
QUEENS,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
STATEN ISLAND,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
BRONX,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
STATEN ISLAND,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
STATEN ISLAND,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
STATEN ISLAND,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
STATEN ISLAND,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BRONX,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
BROOKLYN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
QUEENS,Pizza,A
BRONX,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
MANHATTAN,Pizza,A
BRONX,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
BROOKLYN,Pizza,A
QUEENS,Pizza,A
QUEENS,Pizza,A
MANHATTAN,Pizza,A
